site,data_type,trend,h,p,z,Tau,s,var_s,slope,intercept,slope m/20y
#670,level,decreasing,True,5.658748642334288e-05,-4.026607034907207,-0.6993464052287581,-107,693.0,-0.3840000000000003,-51.02099999999999,-30.72000000000003
#671,level,decreasing,True,0.0001765892821801174,-3.750348059195382,-0.631578947368421,-108,814.0,-0.3843749999999995,-62.10062500000001,-30.74999999999996
#672,level,increasing,True,0.0009781960001367107,3.296723932009904,0.5555555555555556,95,813.0,0.05941176470588234,-4.224705882352941,4.752941176470587
#673,level,decreasing,True,7.312026101491398e-06,-4.484397449573851,-0.7315789473684211,-139,947.0,-0.1185,-13.02925,-9.479999999999997
#674,level,no trend,False,0.3240172121498133,-0.986236214354146,-0.1764705882352941,-27,695.0,-0.02399999999999984,-14.816,-1.919999999999987
#675,level,decreasing,True,8.645690413300322e-05,-3.925758391364453,-0.6421052631578947,-122,950.0,-0.09499999999999983,-10.3625,-7.599999999999987
#676,level,no trend,False,0.2758552347027665,-1.089677491093753,-0.1871345029239766,-32,809.3333333333334,-0.01124999999999998,-11.41875,-0.8999999999999986
#678,level,decreasing,True,1.380938070560944e-06,-4.827736266350382,-0.8676470588235294,-118,587.3333333333334,-0.5068749999999973,-74.12500000000003,-40.54999999999978
#67882,level,decreasing,True,1.189021462355555e-05,-4.379591211610872,-0.8901098901098901,-81,333.6666666666667,-1.121818181818182,-68.58818181818181,-89.74545454545456
#679,level,decreasing,True,1.150201383026683e-07,-5.301237820755673,-0.8888888888888888,-152,811.3333333333334,-0.5442857142857146,-63.83142857142857,-43.54285714285717
#680,level,decreasing,True,4.822082688704654e-08,-5.457749142622292,-0.9181286549707602,-157,817.0,-0.5976923076923074,-69.08076923076922,-47.81538461538459
#682,level,decreasing,True,2.582752161806035e-05,-4.207444141862914,-0.7320261437908496,-112,696.0,-0.3499999999999996,-54.37,-27.99999999999997
#683,level,decreasing,True,0.001811900021384982,-3.119448385685878,-0.5263157894736842,-90,814.0,-0.1615384615384617,-53.40615384615384,-12.92307692307693
#684,level,decreasing,True,1.538964384817376e-07,-5.247835714059897,-0.8830409356725146,-151,817.0,-0.365714285714285,-73.51857142857143,-29.2571428571428
#687,level,decreasing,True,8.505094761801502e-08,-5.356071321407137,-0.9005847953216374,-154,816.0,-0.4691666666666663,-70.9075,-37.5333333333333
#688,level,decreasing,True,1.081856461748743e-05,-4.400130802503113,-0.7647058823529411,-117,695.0,-0.9358823529411767,-55.03,-74.87058823529414
#689,level,decreasing,True,1.595380355245979e-05,-4.315089802078283,-0.7052631578947368,-134,950.0,-0.5799999999999993,-63.17500000000001,-46.39999999999994
#691,level,no trend,False,0.05499297344598286,1.918931737372108,0.3157894736842105,60,945.3333333333334,0.04516666666666668,-4.014083333333334,3.613333333333335
#692,level,decreasing,True,9.657150878972232e-08,-5.333059765928709,-0.8947368421052632,-153,812.3333333333334,-0.5769230769230769,-35.86769230769231,-46.15384615384615
#693,level,decreasing,True,1.703953478315867e-07,-5.229036909816129,-0.8526315789473684,-162,948.0,-0.2969047619047619,-32.67440476190477,-23.75238095238095
#695,level,decreasing,True,4.556609702888181e-07,-5.044099997549223,-0.847953216374269,-145,815.0,-0.4437500000000001,-37.76625,-35.50000000000001
#696,level,decreasing,True,1.302557617322009e-09,-6.067081150290519,-0.9894736842105263,-188,950.0,-0.6700000000000005,-38.915,-53.60000000000004
#698,level,no trend,False,0.0512073520770524,1.949738021553848,0.3210526315789474,61,947.0,0.04499999999999993,-6.322499999999999,3.599999999999994
#699,level,decreasing,True,2.160654595462219e-06,-4.737786320327443,-0.7684210526315789,-146,936.6666666666666,-0.1544761904761905,-15.06747619047619,-12.35809523809524
#700,level,decreasing,True,0.03023902101614873,-2.166945355543846,-0.3526315789473684,-67,927.6666666666666,-0.01875000000000004,-6.636874999999999,-1.500000000000004
#701,level,decreasing,True,2.332836159579799e-05,-4.230392781417446,-0.6894736842105263,-131,944.3333333333334,-0.1023958333333335,-30.81723958333333,-8.191666666666684
#701801,level,decreasing,True,0.02856768180151303,-2.189401347599285,-0.6111111111111112,-22,92.0,-0.331666666666667,-27.50333333333333,-26.53333333333336
#702301,level,decreasing,True,0.003093449322761233,-2.958295987813787,-0.7090909090909091,-39,165.0,-1.787142857142858,-92.71428571428572,-142.9714285714286
#703,level,no trend,False,0.1122082977855972,-1.588345218005665,-0.2690058479532164,-46,802.6666666666666,-0.015625,-8.999375,-1.25
#704,level,no trend,False,0.9720398855725101,0.03504998186163908,0.01169590643274854,2,814.0,0.0,-7.22,0.0
#704103,level,no trend,False,0.5480055723613093,0.6007514091861106,0.2380952380952381,5,44.33333333333334,0.6549999999999976,-88.98499999999999,52.39999999999981
#705,level,decreasing,True,1.226856305436286e-06,-4.851250248674564,-0.7894736842105263,-150,943.3333333333334,-0.157125,-5.0123125,-12.57
#705101,level,decreasing,True,5.2931744589646e-06,-4.55281926560962,-0.8857142857142857,-93,408.3333333333333,-1.713333333333336,-118.5866666666667,-137.0666666666669
#705502,level,no trend,False,0.09950873215916967,-1.64723996543372,-0.358974358974359,-28,268.6666666666667,-0.3616666666666694,-128.65,-28.93333333333355
#705613,level,decreasing,True,1.990082609815147e-08,-5.612861171124384,-0.9157894736842105,-174,950.0,-0.6777499999999993,-125.576375,-54.21999999999994
#706202,level,decreasing,True,0.0274863361115103,-2.20454076850486,-1.0,-10,16.66666666666667,-7.180000000000001,-127.57,-574.4000000000001
#706504,level,decreasing,True,0.0006767641801210811,-3.39882332579968,-0.8666666666666667,-39,125.0,-2.127500000000005,-137.61125,-170.2000000000004
#707,level,decreasing,True,0.003969270020417248,-2.880593658819583,-0.4853801169590643,-83,810.3333333333334,-0.02999999999999971,-11.77,-2.399999999999977
#707101,level,decreasing,True,0.0005061006025992576,-3.47750659369341,-0.7435897435897436,-58,268.6666666666667,-0.9894047619047619,-127.5835714285714,-79.15238095238095
#707201,level,decreasing,True,0.000197140740496371,-3.722652529869241,-0.7582417582417582,-69,333.6666666666667,-0.7588888888888903,-127.3772222222222,-60.71111111111122
#707304,level,decreasing,True,0.001661694457983476,-3.144854510165755,-0.8611111111111112,-31,91.0,-1.408333333333335,-125.1866666666667,-112.6666666666668
#707702,level,decreasing,True,0.002666681793614067,-3.003757045930553,-1.0,-21,44.33333333333334,-4.099999999999994,-131.28,-327.9999999999995
#707801,level,decreasing,True,0.0001270322170987548,-3.832142310159512,-0.7802197802197802,-71,333.6666666666667,-1.083333333333335,-124.1283333333333,-86.66666666666679
#708,level,decreasing,True,4.735786838572231e-05,-4.068297618224987,-0.6842105263157895,-117,813.0,-0.04499999999999993,-10.995,-3.599999999999994
#708702,level,decreasing,True,0.0006883363149532418,-3.394183188998425,-0.6923076923076923,-63,333.6666666666667,-1.530000000000001,-114.005,-122.4000000000001
#708802,level,decreasing,True,1.331455448783103e-05,-4.354870601887463,-0.8476190476190476,-89,408.3333333333333,-1.372857142857143,-102.21,-109.8285714285714
#709101,level,no trend,False,0.0867681727038756,-1.712697677155351,-0.4181818181818182,-23,165.0,-0.1666666666666667,-57.15666666666667,-13.33333333333333
#709502,level,decreasing,True,0.0009694411962555272,-3.299248303792659,-0.7424242424242424,-49,211.6666666666667,-0.3833333333333339,-36.24166666666667,-30.66666666666671
#710,level,decreasing,True,3.048178476294794e-07,-5.120443553972829,-0.8596491228070176,-147,813.0,-0.3146666666666666,-54.168,-25.17333333333333
#711501,level,decreasing,True,0.0003466193511345583,-3.577708763999663,-0.9111111111111111,-41,125.0,-2.780000000000001,-71.03499999999998,-222.4000000000001
#711601,level,decreasing,True,0.01237158120452442,-2.501364391954909,-0.5384615384615384,-42,268.6666666666667,-2.108766233766235,-76.95740259740259,-168.7012987012988
#712,level,decreasing,True,0.005339586522077555,-2.785799635948444,-0.4836601307189543,-74,686.6666666666666,-0.03625,-5.941875,-2.9
#712401,level,decreasing,True,0.0,-12.3185740641331,-0.9386075949367089,-2966,57933.33333333334,-0.1228786277026856,-68.96129420574391,-9.830290216214852
#712402,level,decreasing,True,7.122436984641212e-06,-4.489996422415409,-0.8088235294117647,-110,589.3333333333334,-0.2960606060606061,-66.72151515151515,-23.68484848484849
#713,level,no trend,False,0.7497291348038062,-0.3189965422537511,-0.05847953216374269,-10,796.0,0.0,-12.34,0.0
#713601,level,decreasing,True,2.721903813451831e-09,-5.947547142601216,-1.0,-171,817.0,-1.165000000000002,-110.565,-93.20000000000013
#713801,level,decreasing,True,0.001282183741805332,-3.219937887599697,-0.8222222222222222,-37,125.0,-1.245,-89.8725,-99.6
#714,level,decreasing,True,0.0002074811712082791,-3.70972905447376,-0.6052631578947368,-115,944.3333333333334,-0.1401875,-8.22321875,-11.215
#714301,level,decreasing,True,0.001981789437810022,-3.092947870658709,-0.9285714285714286,-26,65.33333333333333,-2.052000000000002,-138.168,-164.1600000000002
#714502,level,decreasing,True,5.161424524824376e-05,-4.048194509639919,-0.9636363636363636,-53,165.0,-1.331666666666668,-139.7116666666667,-106.5333333333334
#715,level,decreasing,True,5.853726623206157e-06,-4.531604865042291,-0.719047619047619,-151,1095.666666666667,-0.2357444852941177,-27.01255514705882,-18.85955882352942
#715104,level,decreasing,True,4.253992067049239e-06,-4.598570772191415,-0.9340659340659341,-85,333.6666666666667,-1.76,-133.325,-140.8
#715201,level,decreasing,True,0.0003754299676275163,-3.556778834236911,-0.6666666666666666,-80,493.3333333333333,-1.672916666666666,-128.913125,-133.8333333333333
#715401,level,decreasing,True,0.0044340083031007,-2.845512041006013,-0.8571428571428571,-24,65.33333333333333,-3.106285714285717,-123.333,-248.5028571428574
#715502,level,decreasing,True,0.001639976575473101,-3.148701428435938,-0.5321637426900585,-91,817.0,-0.4808333333333342,-129.5725,-38.46666666666673
#715603,level,decreasing,True,0.002171510288786038,-3.06571384812761,-0.6263736263736264,-57,333.6666666666667,-0.6560000000000002,-120.071,-52.48000000000002
#715703,level,decreasing,True,1.953840894808323e-05,-4.2701014313206,-0.8681318681318682,-79,333.6666666666667,-0.6960000000000008,-115.411,-55.68000000000006
#716302,level,decreasing,True,0.000186326007161064,-3.73686890179321,-0.7,-84,493.3333333333333,-0.3175000000000008,-93.88875,-25.40000000000006
#716903,level,decreasing,True,3.151452632188523e-07,-5.114156941959629,-0.8596491228070176,-147,815.0,-0.1500000000000009,-87.49,-12.00000000000007
#717201,level,decreasing,True,3.225641456250372e-05,-4.156921938165305,-0.8095238095238095,-85,408.3333333333333,-1.066363636363636,-32.91545454545455,-85.30909090909091
#717304,level,decreasing,True,2.585941272226222e-07,-5.151367329734278,-0.8954248366013072,-137,697.0,-0.9083333333333338,-36.49916666666666,-72.6666666666667
#718,level,decreasing,True,2.280537514387504e-08,-5.589248995121031,-0.9105263157894737,-173,947.0,-0.5116666666666665,-51.70916666666667,-40.93333333333332
#718101,level,decreasing,True,0.0005268233470896444,-3.466733800458761,-0.65,-78,493.3333333333333,-1.788124999999999,-28.79406250000001,-143.0499999999999
#719,level,decreasing,True,1.45043796972999e-07,-5.258742532605684,-0.8578947368421053,-163,949.0,-0.5876573426573426,-32.16725524475525,-47.01258741258741
#721,level,decreasing,True,2.897470929852375e-09,-5.937304013385909,-0.968421052631579,-184,950.0,-0.6124999999999996,-36.95625,-48.99999999999997
#722,level,decreasing,True,9.626356263225944e-07,-4.899126688267237,-0.8496732026143791,-130,693.3333333333334,-0.4046666666666667,-41.19533333333333,-32.37333333333333
#722301,level,decreasing,True,6.45074897815956e-05,-3.995684889672428,-0.7205882352941176,-98,589.3333333333334,-0.6419999999999981,-123.124,-51.35999999999985
#723,level,decreasing,True,3.257702911874105e-07,-5.107893428351633,-0.8596491228070176,-147,817.0,-0.4722222222222222,-42.93,-37.77777777777778
#723102,level,decreasing,True,0.0008584157495146183,-3.333237683945709,-0.5816993464052288,-89,697.0,-0.4450000000000003,-105.4275,-35.60000000000002
#724,level,decreasing,True,1.946706129629661e-09,-6.002192581838214,-0.9789473684210527,-186,950.0,-0.602678571428571,-38.04455357142857,-48.21428571428568
#724202,level,decreasing,True,0.002153493458012523,-3.06820428769344,-0.6,-63,408.3333333333333,-0.5299999999999983,-92.77000000000001,-42.39999999999986
#724403,level,decreasing,True,1.454341586715202e-06,-4.817409307131006,-0.9,-108,493.3333333333333,-0.9166666666666673,-115.365,-73.33333333333339
#725,level,decreasing,True,1.364781865298426e-08,-5.677749739576689,-0.9263157894736842,-176,950.0,-0.3908653846153847,-40.49677884615384,-31.26923076923078
#726,level,decreasing,True,1.338642359627329e-06,-4.833929164318006,-0.8128654970760234,-139,815.0,-0.6657142857142853,-44.90857142857143,-53.25714285714282
#727,level,decreasing,True,4.03609298627039e-06,-4.609515059444488,-0.7526315789473684,-143,949.0,-0.5983771929824566,-40.24541666666666,-47.87017543859653
#728,level,decreasing,True,3.510447526000604e-07,-5.093752623505944,-0.8315789473684211,-158,950.0,-0.3511111111111117,-35.90944444444444,-28.08888888888894
#730,level,decreasing,True,1.899127932025735e-06,-4.7638722199076,-0.8011695906432749,-137,815.0,-0.3485714285714283,-45.02285714285714,-27.88571428571426
#731,level,decreasing,True,7.974629838702896e-07,-4.935987296198734,-0.8304093567251462,-142,816.0,-0.2449999999999974,-48.80500000000002,-19.5999999999998
#732,level,decreasing,True,3.330133623524745e-06,-4.649331034650839,-0.7578947368421053,-144,946.0,-0.4111538461538462,-46.14403846153846,-32.8923076923077
#732201,level,decreasing,True,0.003463153182675205,-2.923324565270101,-0.5714285714285714,-60,407.3333333333333,-0.1085714285714283,-48.77,-8.685714285714264
#732202,level,no trend,False,0.7127879906171275,0.3681143240671815,0.08974358974358974,7,265.6666666666667,0.0337499999999998,-20.1325,2.699999999999984
#732801,level,decreasing,True,0.0007080943064916578,-3.386425767232401,-0.6102941176470589,-83,586.3333333333334,-0.06378571428571433,-40.05971428571429,-5.102857142857147
#732901,level,decreasing,True,0.0009856813875404047,-3.294582121724076,-0.6703296703296703,-61,331.6666666666667,-0.05166666666666705,-51.84416666666667,-4.133333333333364
#733,level,decreasing,True,4.137340470222739e-09,-5.87860671227776,-0.9578947368421052,-182,948.0,-0.3162587412587417,-49.13054195804195,-25.30069930069934
#734,level,decreasing,True,6.340237668212012e-09,-5.807526876481298,-0.9473684210526315,-180,950.0,-0.5085714285714287,-45.30857142857143,-40.6857142857143
#734801,level,no trend,False,0.7526419827681854,0.3151576182235237,0.06666666666666667,8,493.3333333333333,0.00250000000000048,-49.82375,0.2000000000000384
#735,level,decreasing,True,5.412616887578992e-06,-4.548124285518577,-0.7660818713450293,-131,817.0,-0.182857142857143,-45.78428571428572,-14.62857142857144
#736,level,decreasing,True,0.00962740239307891,-2.588932285602882,-0.4385964912280702,-75,817.0,-0.22,-10.09,-17.6
#737,level,decreasing,True,8.357681771098413e-07,-4.926824362270721,-0.8,-152,939.3333333333334,-0.09571428571428583,-30.06071428571428,-7.657142857142867
#739,level,decreasing,True,0.02235016706947079,-2.284363666076931,-0.3736842105263158,-71,939.0,-0.0253393665158371,-8.584276018099548,-2.027149321266968
#740,level,decreasing,True,0.001377880074795446,-3.199245026392751,-0.5210526315789473,-99,938.3333333333334,-0.05775000000000006,-8.231374999999998,-4.620000000000005
#741,level,decreasing,True,8.370661230827636e-08,-5.358950870308455,-0.8736842105263158,-166,948.0,-0.1799999999999997,-54.62,-14.39999999999998
#743,level,decreasing,True,5.409179282267473e-08,-5.437307325695651,-0.8842105263157894,-168,943.3333333333334,-0.1150000000000002,-32.7375,-9.200000000000017
#744,level,decreasing,True,9.897247510881613e-06,-4.419406182188722,-0.7210526315789474,-137,947.0,-0.09499999999999986,-11.8975,-7.599999999999989
#744807,level,no trend,False,0.0643602119986777,1.849676344125911,0.35,42,491.3333333333333,0.01944444444444452,-49.92083333333333,1.555555555555562
