AgencyCd,SiteNo,AgencyNm,SiteName,DecLatVa,DecLongVa,HorzDatum,AltVa,NatAquiferCd,NatAqfrDesc,StateCd,StateNm,CountyCd,CountyNm,LocalAquiferName,AquiferType
TWDB,753227,Texas Water Development Board,Vega Cemetery Assoc.,35.240556,-102.450278,NAD83,4042.0,N100HGHPLN,High Plains aquifer,48,Texas,359,Oldham County,Ogallala Formation,UNCONFINED
TWDB,752301,Texas Water Development Board,0752301,35.2255556,-102.5277778,NAD83,4112.0,N100HGHPLN,High Plains aquifer,48,Texas,359,Oldham County,Ogallala Formation and Dockum Formation (Ogallala/Dockum),UNCONFINED
TWDB,753407,Texas Water Development Board,0753407,35.1908333,-102.4705556,NAD83,4061.0,N100HGHPLN,High Plains aquifer,48,Texas,359,Oldham County,Ogallala Formation and Dockum Formation (Ogallala/Dockum),UNCONFINED
TWDB,1027902,Texas Water Development Board,TWDB:1027902,34.5225,-102.666389,NAD83,4009.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1035503,Texas Water Development Board,TWDB:1035503,34.450556,-102.696389,NAD83,4002.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,948306,Texas Water Development Board,TWDB:0948306,34.37,-103.026111,NAD83,4140.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1017501,Texas Water Development Board,TWDB:1017501,34.71,-102.949167,NAD83,4312.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1034305,Texas Water Development Board,TWDB:1034305,34.47,-102.758889,NAD83,4041.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1034404,Texas Water Development Board,TWDB:1034404,34.45,-102.838334,NAD83,4101.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1034702,Texas Water Development Board,TWDB:1034702,34.38,-102.851112,NAD83,4039.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1042202,Texas Water Development Board,TWDB:1042202,34.37,-102.803889,NAD83,4010.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1043607,Texas Water Development Board,TWDB:1043607,34.33,-102.662778,NAD83,3872.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1044103,Texas Water Development Board,TWDB:1044103,34.36,-102.612223,NAD83,3894.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1035603,Texas Water Development Board,TWDB:1035603,34.443334,-102.639445,NAD83,3947.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1044204,Texas Water Development Board,TWDB:1044204,34.34,-102.550001,NAD83,3862.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,932502,Texas Water Development Board,TWDB:0932502,34.57,-103.0430556,NAD83,4294.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,948305,Texas Water Development Board,TWDB:0948305,34.35,-103.008334,NAD83,4115.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1017602,Texas Water Development Board,TWDB:1017602,34.68,-102.896945,NAD83,4162.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1017804,Texas Water Development Board,TWDB:1017804,34.66,-102.954167,NAD83,4247.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1018602,Texas Water Development Board,TWDB:1018602,34.69,-102.790556,NAD83,4108.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1018701,Texas Water Development Board,TWDB:1018701,34.65,-102.855001,NAD83,4107.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1019802,Texas Water Development Board,TWDB:1019802,34.63,-102.673889,NAD83,4009.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1025802,Texas Water Development Board,TWDB:1025802,34.5,-102.938611,NAD83,4140.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1025914,Texas Water Development Board,TWDB:1025914,34.53,-102.881667,NAD83,4071.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1026306,Texas Water Development Board,TWDB:1026306,34.59,-102.789167,NAD83,4143.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1026603,Texas Water Development Board,TWDB:1026603,34.55,-102.751945,NAD83,4071.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1028801,Texas Water Development Board,TWDB:1028801,34.53,-102.545834,NAD83,3965.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1033407,Texas Water Development Board,TWDB:1033407,34.44,-102.958889,NAD83,4165.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1033606,Texas Water Development Board,TWDB:1033606,34.44,-102.903334,NAD83,4130.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1033902,Texas Water Development Board,TWDB:1033902,34.38,-102.885278,NAD83,4049.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1034102,Texas Water Development Board,TWDB:1034102,34.5,-102.843889,NAD83,4068.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1034304,Texas Water Development Board,TWDB:1034304,34.49,-102.762501,NAD83,4014.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1035707,Texas Water Development Board,TWDB:1035707,34.42,-102.738889,NAD83,4032.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1035802,Texas Water Development Board,TWDB:1035802,34.42,-102.671667,NAD83,3977.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1036602,Texas Water Development Board,TWDB:1036602,34.44,-102.539167,NAD83,3899.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1036703,Texas Water Development Board,TWDB:1036703,34.39,-102.593889,NAD83,3927.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1036803,Texas Water Development Board,TWDB:1036803,34.4,-102.558612,NAD83,3902.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1042104,Texas Water Development Board,TWDB:1042104,34.35,-102.8475,NAD83,3996.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1042302,Texas Water Development Board,TWDB:1042302,34.35,-102.766667,NAD83,3950.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1042506,Texas Water Development Board,TWDB:1042506,34.33,-102.800556,NAD83,3956.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1043102,Texas Water Development Board,TWDB:1043102,34.34,-102.727222,NAD83,3917.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1043205,Texas Water Development Board,TWDB:1043205,34.37,-102.669722,NAD83,3958.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,924603,Texas Water Development Board,TWDB:0924603,34.685556,-103.002223,NAD83,4368.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1019602,Texas Water Development Board,TWDB:1019602,34.685,-102.663056,NAD83,4019.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1026402,Texas Water Development Board,TWDB:1026402,34.563612,-102.865556,NAD83,4135.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1026502,Texas Water Development Board,TWDB:1026502,34.553612,-102.801389,NAD83,4102.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1026802,Texas Water Development Board,TWDB:1026802,34.510001,-102.805556,NAD83,4047.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1027104,Texas Water Development Board,TWDB:1027104,34.615001,-102.718611,NAD83,4059.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1027105,Texas Water Development Board,TWDB:1027105,34.591111,-102.744445,NAD83,4099.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1028103,Texas Water Development Board,TWDB:1028103,34.591389,-102.604723,NAD83,4044.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1028501,Texas Water Development Board,TWDB:1028501,34.5519444,-102.5663889,NAD83,4008.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1033803,Texas Water Development Board,TWDB:1033803,34.410001,-102.938334,NAD83,4127.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1034403,Texas Water Development Board,TWDB:1034403,34.422778,-102.860834,NAD83,4092.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1034603,Texas Water Development Board,TWDB:1034603,34.437778,-102.79,NAD83,4047.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1035706,Texas Water Development Board,TWDB:1035706,34.389445,-102.745,NAD83,4004.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,940911,Texas Water Development Board,TWDB:0940911,34.413334,-103.006945,NAD83,4154.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1018204,Texas Water Development Board,TWDB:1018204,34.7275,-102.82,NAD83,4168.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1019202,Texas Water Development Board,TWDB:1019202,34.728889,-102.688611,NAD83,4067.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1019301,Texas Water Development Board,TWDB:1019301,34.731389,-102.637222,NAD83,4025.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1019404,Texas Water Development Board,TWDB:1019404,34.685,-102.729167,NAD83,4029.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1020201,Texas Water Development Board,TWDB:1020201,34.723611,-102.575,NAD83,3962.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1020901,Texas Water Development Board,TWDB:1020901,34.656112,-102.540278,NAD83,3931.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1026102,Texas Water Development Board,TWDB:1026102,34.605278,-102.860834,NAD83,4149.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1035306,Texas Water Development Board,TWDB:1035306,34.474444,-102.660556,NAD83,3972.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1044203,Texas Water Development Board,Lazbuddie SE Quad,34.365278,-102.542222,NAD83,3874.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation,UNCONFINED
TWDB,1044504,Texas Water Development Board,1044504,34.327778,-102.580278,NAD83,3847.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation,UNCONFINED
TWDB,1020402,Texas Water Development Board,Summerfield Quad,34.670833,-102.599722,NAD83,3988.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation,UNCONFINED
TWDB,1018901,Texas Water Development Board,Twin Lakes Quad,34.645278,-102.77,NAD83,4059.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation,UNCONFINED
TWDB,1036102,Texas Water Development Board,Lazbuddie Quad,34.486111,-102.588334,NAD83,3943.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation,UNCONFINED
TWDB,924302,Texas Water Development Board,Pleasant Hill NE Quad,34.740278,-103.027778,NAD83,4392.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation,UNCONFINED
TWDB,1043504,Texas Water Development Board,1043504,34.321944,-102.705001,NAD83,3885.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation,UNCONFINED
TWDB,1034802,Texas Water Development Board,Lariat NE Quad,34.400834,-102.815834,NAD83,4054.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation,UNCONFINED
TWDB,1027501,Texas Water Development Board,Hub Quad,34.569444,-102.683611,NAD83,4091.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation,UNCONFINED
TWDB,1025402,Texas Water Development Board,Bovina Quad,34.579722,-102.973611,NAD83,4227.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation,UNCONFINED
TWDB,940201,Texas Water Development Board,Farwell Quad,34.481667,-103.043056,NAD83,4204.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation,UNCONFINED
TWDB,932305,Texas Water Development Board,0932305,34.595,-103.023333,NAD83,4311.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation,UNCONFINED
TWDB,1019101,Texas Water Development Board,TWDB:1019101,34.73,-102.725,NAD83,4078.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1041209,Texas Water Development Board,Lariat Quad,34.346667,-102.956112,NAD83,4061.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation,UNCONFINED
TWDB,1041403,Texas Water Development Board,TWDB:1041403,34.33,-102.983611,NAD83,4062.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1028202,Texas Water Development Board,TWDB:1028202,34.614445,-102.5675,NAD83,4008.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1018302,Texas Water Development Board,TWDB:1018302,34.745,-102.761112,NAD83,4073.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1018504,Texas Water Development Board,TWDB:1018504,34.690834,-102.830555,NAD83,4132.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1033311,Texas Water Development Board,TWDB:1033311,34.487222,-102.890556,NAD83,4090.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1033802,Texas Water Development Board,TWDB:1033802,34.378055,-102.921111,NAD83,4067.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,924601,Texas Water Development Board,TWDB:0924601,34.706389,-103.012501,NAD83,4394.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1025103,Texas Water Development Board,TWDB:1025103,34.611389,-102.963889,NAD83,4256.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1025301,Texas Water Development Board,TWDB:1025301,34.600834,-102.896667,NAD83,4191.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1033103,Texas Water Development Board,TWDB:1033103,34.467222,-102.989167,NAD83,4169.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1035904,Texas Water Development Board,TWDB:1035904,34.4,-102.637222,NAD83,3963.0,N100HGHPLN,High Plains aquifer,48,Texas,369,Parmer County,Ogallala Formation (121OGLL),UNCONFINED
CODWR,507,Colorado Division of Water Resources,NHP-FR-055,40.57999,-102.857701,NAD83,4307.24,N100HGHPLN,High Plains aquifer,8,Colorado,75,Logan County,Ogallala aquifer,UNCONFINED
CODWR,504,Colorado Division of Water Resources,NHP-FR-030,40.46471,-102.897706,NAD83,4302.77,N100HGHPLN,High Plains aquifer,8,Colorado,75,Logan County,Ogallala aquifer,UNCONFINED
CODWR,516,Colorado Division of Water Resources,NHP-FR-086,40.761104,-102.675468,NAD83,4101.01,N100HGHPLN,High Plains aquifer,8,Colorado,75,Logan County,Ogallala aquifer,UNCONFINED
CODWR,503,Colorado Division of Water Resources,NHP-FR-029,40.487775,-102.916052,NAD83,4346.89,N100HGHPLN,High Plains aquifer,8,Colorado,75,Logan County,OGALLALA,UNCONFINED
CODWR,514,Colorado Division of Water Resources,NHP-FR-085,40.767589,-102.673936,NAD83,4119.0,N100HGHPLN,High Plains aquifer,8,Colorado,75,Logan County,OGALLALA,UNCONFINED
CODWR,1071,Colorado Division of Water Resources,NHP-FR-074,40.6444,-102.752958,NAD83,4150.0,N100HGHPLN,High Plains aquifer,8,Colorado,75,Logan County,OGALLALA,UNCONFINED
CODWR,49522,Colorado Division of Water Resources,NHP-FR-027,40.500489,-102.736125,NAD83,4163.0,N100HGHPLN,High Plains aquifer,8,Colorado,75,Logan County,Ogallala,UNCONFINED
CODWR,506,Colorado Division of Water Resources,NHP-FR-054,40.592219,-102.761867,NAD83,4176.8,N100HGHPLN,High Plains aquifer,8,Colorado,75,Logan County,OGALLALA,UNCONFINED
CODWR,508,Colorado Division of Water Resources,NHP-FR-056,40.539993,-102.881326,NAD83,4302.86,N100HGHPLN,High Plains aquifer,8,Colorado,75,Logan County,OGALLALA,UNCONFINED
CODWR,511,Colorado Division of Water Resources,NHP-FR-075,40.686111,-102.784926,NAD83,4214.81,N100HGHPLN,High Plains aquifer,8,Colorado,75,Logan County,OGALLALA,UNCONFINED
CODWR,49523,Colorado Division of Water Resources,NHP-FR-028,40.52506,-102.805231,NAD83,4251.0,N100HGHPLN,High Plains aquifer,8,Colorado,75,Logan County,OGALLALA,UNCONFINED
CODWR,1075,Colorado Division of Water Resources,NHP-FR-073,40.67487,-102.688047,NAD83,4099.0,N100HGHPLN,High Plains aquifer,8,Colorado,75,Logan County,OGALLALA,UNCONFINED
CODWR,1058,Colorado Division of Water Resources,NHP-FR-061,40.6326,-102.120342,NAD83,3632.0,N100HGHPLN,High Plains aquifer,8,Colorado,95,Phillips County,OGALLALA,UNCONFINED
CODWR,463,Colorado Division of Water Resources,NHP-FR-038,40.556108,-102.147421,NAD83,3634.5,N100HGHPLN,High Plains aquifer,8,Colorado,95,Phillips County,OGALLALA,UNCONFINED
CODWR,464,Colorado Division of Water Resources,NHP-FR-039,40.530554,-102.182975,NAD83,3662.53,N100HGHPLN,High Plains aquifer,8,Colorado,95,Phillips County,OGALLALA,UNCONFINED
CODWR,465,Colorado Division of Water Resources,NHP-FR-040,40.530553,-102.174086,NAD83,3650.53,N100HGHPLN,High Plains aquifer,8,Colorado,95,Phillips County,OGALLALA,UNCONFINED
CODWR,467,Colorado Division of Water Resources,NHP-FR-043,40.597219,-102.239366,NAD83,3713.51,N100HGHPLN,High Plains aquifer,8,Colorado,95,Phillips County,OGALLALA,UNCONFINED
CODWR,468,Colorado Division of Water Resources,NHP-FR-042,40.597223,-102.228258,NAD83,3704.51,N100HGHPLN,High Plains aquifer,8,Colorado,95,Phillips County,OGALLALA,UNCONFINED
CODWR,474,Colorado Division of Water Resources,NHP-FR-049,40.549998,-102.383811,NAD83,3819.59,N100HGHPLN,High Plains aquifer,8,Colorado,95,Phillips County,OGALLALA,UNCONFINED
CODWR,470,Colorado Division of Water Resources,NHP-FR-045,40.571389,-102.252701,NAD83,3724.54,N100HGHPLN,High Plains aquifer,8,Colorado,95,Phillips County,OGALLALA,UNCONFINED
CODWR,472,Colorado Division of Water Resources,NHP-FR-047,40.56374,-102.301108,NAD83,3737.0,N100HGHPLN,High Plains aquifer,8,Colorado,95,Phillips County,OGALLALA,UNCONFINED
CODWR,473,Colorado Division of Water Resources,NHP-FR-048,40.56722,-102.220757,NAD83,3691.53,N100HGHPLN,High Plains aquifer,8,Colorado,95,Phillips County,OGALLALA,UNCONFINED
CODWR,475,Colorado Division of Water Resources,NHP-FR-050,40.531108,-102.354916,NAD83,3795.59,N100HGHPLN,High Plains aquifer,8,Colorado,95,Phillips County,OGALLALA,UNCONFINED
CODWR,1014,Colorado Division of Water Resources,NHP-FR-071,40.65333,-102.660205,NAD83,4069.74,N100HGHPLN,High Plains aquifer,8,Colorado,95,Phillips County,OGALLALA,UNCONFINED
CODWR,469,Colorado Division of Water Resources,NHP-FR-044,40.585558,-102.220753,NAD83,3698.51,N100HGHPLN,High Plains aquifer,8,Colorado,95,Phillips County,OGALLALA,UNCONFINED
