site,slope_MK,slope_LR,slope_MK m/20y,slope_LR m/20y,trend_MK,trend_LR,trend_comparison,elevation,aquifer,state,county,lat,long
#542,-0.1799999999999997,-0.2225263157894736,-14.39999999999998,-17.80210526315788,Decreasing,Decreasing,,1110.39,High Plains aquifer,Colorado,Yuma County,40.348325,-102.136856
#542201,0.00461538461538479,0.01483516483516512,0.3692307692307832,1.186813186813209,No trend,No trend,,904.34,High Plains aquifer,Texas,Gray County,35.371389,-100.811945
#542202,-0.01500000000000057,-0.03254901960784289,-1.200000000000045,-2.603921568627431,No trend,Decreasing,Different,940.31,High Plains aquifer,Texas,Gray County,35.355001,-100.807223
#542301,-0.01000000000000038,-0.008999999999999859,-0.8000000000000302,-0.7199999999999886,No trend,No trend,,898.25,High Plains aquifer,Texas,Gray County,35.349722,-100.766389
#542401,-0.04178571428571308,-0.03892156862745106,-3.342857142857047,-3.113725490196085,Decreasing,Decreasing,,931.47,High Plains aquifer,Texas,Gray County,35.3072222,-100.8569444
#542702,-0.02999999999999936,-0.02335294117647067,-2.399999999999949,-1.868235294117653,No trend,No trend,,902.21,High Plains aquifer,Texas,Gray County,35.253334,-100.840556
#542801,-0.04166666666666667,-0.04120879120879122,-3.333333333333334,-3.296703296703297,Decreasing,Decreasing,,884.83,High Plains aquifer,Texas,Gray County,35.279722,-100.831111
#543703,0.005624999999999991,0.002966976264189885,0.4499999999999993,0.2373581011351908,No trend,No trend,,833.63,High Plains aquifer,Texas,Gray County,35.288611,-100.745556
#543705,-0.09000000000000341,-0.04217857142857133,-7.200000000000273,-3.374285714285707,No trend,Decreasing,Different,862.58,High Plains aquifer,Texas,Gray County,35.266112,-100.7275
#544,-0.3582323232323231,-0.3764511278195489,-28.65858585858585,-30.11609022556392,Decreasing,Decreasing,,1114.65,High Plains aquifer,Colorado,Yuma County,40.30916,-102.169647
#544102,-0.07499999999999929,-0.05757894736842106,-5.999999999999943,-4.606315789473685,Decreasing,Decreasing,,841.25,High Plains aquifer,Texas,Gray County,35.359445,-100.618055
#544305,-0.08562499999999984,-0.07408668730650157,-6.849999999999987,-5.926934984520126,Decreasing,Decreasing,,802.54,High Plains aquifer,Texas,Wheeler County,35.354723,-100.538056
#544610,-0.08285714285714313,-0.07186466165413548,-6.62857142857145,-5.749172932330838,Decreasing,Decreasing,,862.89,High Plains aquifer,Texas,Gray County,35.298611,-100.539445
#544703,-0.111666666666667,-0.0891847265221879,-8.933333333333357,-7.134778121775032,Decreasing,Decreasing,,868.07,High Plains aquifer,Texas,Gray County,35.267778,-100.587222
#544705,-0.04499999999999993,-0.04633766233766237,-3.599999999999994,-3.707012987012989,Decreasing,Decreasing,,828.75,High Plains aquifer,Texas,Gray County,35.284167,-100.621389
#544714,-0.07176470588235287,-0.07212944664031623,-5.741176470588229,-5.770355731225298,Decreasing,Decreasing,,865.33,High Plains aquifer,Texas,Gray County,35.261112,-100.610001
#544801,-0.04000000000000016,-0.04356840934371525,-3.200000000000013,-3.48547274749722,Decreasing,Decreasing,,854.35,High Plains aquifer,Texas,Gray County,35.270555,-100.551945
#544906,-0.04881818181818176,-0.07208076923076913,-3.905454545454541,-5.76646153846153,Decreasing,Decreasing,,844.91,High Plains aquifer,Texas,Wheeler County,35.2772222,-100.5316667
#545,-0.2877777777777777,-0.3106842105263158,-23.02222222222222,-24.85473684210527,Decreasing,Decreasing,,1131.42,High Plains aquifer,Colorado,Yuma County,40.312497,-102.219927
#545103,-0.00272727272727275,-0.006280701754385964,-0.21818181818182,-0.5024561403508772,No trend,No trend,,772.67,High Plains aquifer,Texas,Wheeler County,35.343889,-100.489722
#545204,-0.008571428571428388,0.003642930856553259,-0.6857142857142711,0.2914344685242607,No trend,No trend,,783.34,High Plains aquifer,Texas,Wheeler County,35.356945,-100.430833
#545305,-0.02249999999999908,0.01128070175438593,-1.799999999999926,0.9024561403508741,No trend,No trend,,735.79,High Plains aquifer,Texas,Wheeler County,35.354723,-100.378055
#545408,-0.06444444444444425,-0.00703508771929828,-5.15555555555554,-0.5628070175438624,No trend,No trend,,839.72,High Plains aquifer,Texas,Wheeler County,35.292222,-100.497222
#545505,-0.1494999999999994,-0.1222794117647059,-11.95999999999995,-9.782352941176473,Decreasing,Decreasing,,811.38,High Plains aquifer,Texas,Wheeler County,35.309723,-100.435
#545907,-0.1206153846153845,-0.1250882352941176,-9.649230769230762,-10.00705882352941,Decreasing,Decreasing,,800.4,High Plains aquifer,Texas,Wheeler County,35.280833,-100.410834
#546,-0.1666666666666667,-0.1806491228070175,-13.33333333333333,-14.4519298245614,Decreasing,Decreasing,,1116.18,High Plains aquifer,Colorado,Yuma County,40.288889,-102.154084
#547,-0.4909375000000001,-0.4966090225563911,-39.27500000000001,-39.72872180451129,Decreasing,Decreasing,,1116.79,High Plains aquifer,Colorado,Yuma County,40.278885,-102.183259
#548,-0.5307142857142857,-0.5135294117647061,-42.45714285714286,-41.08235294117649,Decreasing,Decreasing,,1138.12,High Plains aquifer,Colorado,Yuma County,40.347219,-102.243542
#549,-0.4941428571428573,-0.4847518796992482,-39.53142857142858,-38.78015037593985,Decreasing,Decreasing,,1130.81,High Plains aquifer,Colorado,Yuma County,40.30749,-102.252417
#549906,-0.01499999999999977,0.05565934065934072,-1.199999999999982,4.452747252747257,No trend,Increasing,Different,966.83,High Plains aquifer,Texas,Donley County,35.155278,-100.8825
#550202,0.0,-0.0001785714285714152,0.0,-0.01428571428571322,No trend,No trend,,859.54,High Plains aquifer,Texas,Gray County,35.2494444,-100.8025
#550204,0.001363636363636415,0.0043137254901961,0.1090909090909132,0.345098039215688,No trend,No trend,,871.73,High Plains aquifer,Texas,Gray County,35.231389,-100.805001
#550402,0.000857142857143397,0.01642857142857152,0.06857142857147176,1.314285714285721,No trend,No trend,,965.3,High Plains aquifer,Texas,Gray County,35.1913889,-100.8508333
#550502,0.04874999999999978,0.09115384615384599,3.899999999999983,7.292307692307679,No trend,Increasing,Different,952.8,High Plains aquifer,Texas,Donley County,35.176667,-100.804445
#550701,0.0316666666666654,0.04390109890109865,2.533333333333232,3.512087912087892,No trend,Increasing,Different,935.43,High Plains aquifer,Texas,Donley County,35.1583333,-100.8588889
#550801,-0.1039999999999999,-0.1566593406593409,-8.319999999999993,-12.53274725274727,No trend,Decreasing,Different,868.68,High Plains aquifer,Texas,Donley County,35.130555,-100.827778
#550903,-0.02638888888888936,0.04518045112781947,-2.111111111111149,3.614436090225558,No trend,Increasing,Different,881.79,High Plains aquifer,Texas,Donley County,35.14,-100.754445
#551,-0.5225,-0.5159649122807016,-41.8,-41.27719298245613,Decreasing,Decreasing,,1135.38,High Plains aquifer,Colorado,Yuma County,40.26805,-102.249924
#551101,-0.06000000000000227,-0.02717543859649139,-4.800000000000182,-2.174035087719312,Decreasing,Decreasing,,915.01,High Plains aquifer,Texas,Gray County,35.213056,-100.729444
#551103,-0.0987499999999999,-0.1004643962848296,-7.899999999999991,-8.037151702786367,Decreasing,Decreasing,,884.53,High Plains aquifer,Texas,Gray County,35.238889,-100.7175
#551202,-0.09887500000000005,-0.09428571428571436,-7.910000000000004,-7.542857142857149,Decreasing,Decreasing,,902.51,High Plains aquifer,Texas,Gray County,35.220833,-100.684167
#551203,-0.1151923076923078,-0.1159090909090909,-9.215384615384624,-9.27272727272727,Decreasing,Decreasing,,883.92,High Plains aquifer,Texas,Gray County,35.243889,-100.675833
#551303,-0.09166666666666738,-0.08336691086691074,-7.333333333333391,-6.669352869352859,Decreasing,Decreasing,,871.12,High Plains aquifer,Texas,Gray County,35.2413889,-100.6269444
#551304,-0.1677777777777777,-0.1496911764705882,-13.42222222222222,-11.97529411764706,Decreasing,Decreasing,,860.45,High Plains aquifer,Texas,Gray County,35.248056,-100.654167
#551715,-0.04240384615384581,-0.04345112781954889,-3.392307692307665,-3.476090225563912,Decreasing,Decreasing,,893.06,High Plains aquifer,Texas,Donley County,35.164723,-100.749722
#551801,-0.0611111111111108,-0.0641692466460268,-4.888888888888864,-5.133539731682144,Decreasing,Decreasing,,852.83,High Plains aquifer,Texas,Donley County,35.139167,-100.686389
#552,-0.3192857142857147,-0.3251960784313726,-25.54285714285718,-26.01568627450981,Decreasing,Decreasing,,1160.68,High Plains aquifer,Colorado,Yuma County,40.308332,-102.369927
#552111,-0.102854251012146,-0.1049346153846154,-8.228340080971677,-8.394769230769233,Decreasing,Decreasing,,872.03,High Plains aquifer,Texas,Gray County,35.221111,-100.614167
#552307,-0.09705882352941168,-0.08830039525691703,-7.764705882352935,-7.064031620553362,Decreasing,Decreasing,,841.25,High Plains aquifer,Texas,Wheeler County,35.216944,-100.507223
#552308,-0.0709166666666666,-0.04381499726327315,-5.673333333333328,-3.505199781061852,Decreasing,Decreasing,,859.84,High Plains aquifer,Texas,Gray County,35.239445,-100.541389
#552401,-0.04750000000000032,-0.02732142857142846,-3.800000000000026,-2.185714285714277,No trend,Decreasing,Different,852.22,High Plains aquifer,Texas,Gray County,35.187222,-100.62
#552452,-0.1029967948717947,-0.03769999999999996,-8.239743589743576,-3.015999999999997,Decreasing,Decreasing,,868.98,High Plains aquifer,Texas,Gray County,35.2080556,-100.5930556
#552603,-0.04749999999999988,-0.03901880341880341,-3.79999999999999,-3.121504273504272,No trend,Decreasing,Different,833.63,High Plains aquifer,Texas,Gray County,35.207778,-100.538889
#552851,-0.06666666666666643,-0.06245588235294117,-5.333333333333314,-4.996470588235294,Decreasing,Decreasing,,863.5,High Plains aquifer,Texas,Donley County,35.163889,-100.558889
#553,-0.3207692307692309,-0.3233823529411765,-25.66153846153847,-25.87058823529411,Decreasing,Decreasing,,1179.58,High Plains aquifer,Colorado,Yuma County,40.313054,-102.425202
#553102,-0.2433421052631579,-0.2492630434782608,-19.46736842105263,-19.94104347826087,Decreasing,Decreasing,,822.05,High Plains aquifer,Texas,Wheeler County,35.227778,-100.466389
#553302,-0.1329411764705882,-0.1390526315789474,-10.63529411764706,-11.12421052631579,Decreasing,Decreasing,,772.06,High Plains aquifer,Texas,Wheeler County,35.2430556,-100.4080556
#553307,-0.07799999999999993,-0.09727272727272722,-6.239999999999995,-7.781818181818178,Decreasing,Decreasing,,793.7,High Plains aquifer,Texas,Wheeler County,35.22,-100.414167
#553404,-0.05679487179487179,-0.05383082706766917,-4.543589743589743,-4.306466165413534,Decreasing,Decreasing,,808.02,High Plains aquifer,Texas,Wheeler County,35.197222,-100.490556
#553450,-0.07000000000000003,-0.07080039525691696,-5.600000000000003,-5.664031620553357,Decreasing,Decreasing,,820.22,High Plains aquifer,Texas,Wheeler County,35.2,-100.4936111
#554,-0.335,-0.355578947368421,-26.8,-28.44631578947368,Decreasing,Decreasing,,1089.96,High Plains aquifer,Colorado,Yuma County,40.421666,-102.075752
#5554,0.103125,0.1123333333333333,8.250000000000002,8.986666666666665,No trend,Increasing,Different,641.91,High Plains aquifer,Oklahoma,Woodward County,36.43836937,-99.55929811
#556,-0.4100000000000001,-0.2187543859649123,-32.80000000000001,-17.50035087719298,Decreasing,Decreasing,,1096.67,High Plains aquifer,Colorado,Yuma County,40.372225,-102.06436
#557,-0.3651923076923069,-0.3692706766917294,-29.21538461538455,-29.54165413533835,Decreasing,Decreasing,,1097.89,High Plains aquifer,Colorado,Yuma County,40.355828,-102.083804
#557101,-0.1064285714285716,-0.1184065934065934,-8.514285714285725,-9.472527472527474,Decreasing,Decreasing,,938.48,High Plains aquifer,Texas,Donley County,35.11,-100.983055
#557512,-0.03826388888888881,-0.04450980392156862,-3.061111111111105,-3.56078431372549,No trend,Decreasing,Different,850.09,High Plains aquifer,Texas,Donley County,35.0677778,-100.9238889
#557515,-0.120000000000001,-0.120000000000001,-9.60000000000008,-9.60000000000008,No trend,Decreasing,Different,868.38,High Plains aquifer,Texas,Donley County,35.0758333,-100.92
#557803,-0.05687500000000001,-0.07007017543859642,-4.550000000000001,-5.605614035087713,Decreasing,Decreasing,,848.87,High Plains aquifer,Texas,Donley County,35.005834,-100.937778
#558,-0.4358333333333334,-0.4209699248120301,-34.86666666666667,-33.67759398496241,Decreasing,Decreasing,,1105.51,High Plains aquifer,Colorado,Yuma County,40.428611,-102.133253
#558101,-0.1383333333333336,-0.1466483516483517,-11.06666666666669,-11.73186813186814,Decreasing,Decreasing,,876.0,High Plains aquifer,Texas,Donley County,35.12,-100.858889
#558303,-0.2772727272727272,-0.2912527472527472,-22.18181818181817,-23.30021978021978,Decreasing,Decreasing,,850.39,High Plains aquifer,Texas,Donley County,35.105556,-100.755556
#558403,0.3688888888888889,0.3916718266253869,29.51111111111111,31.33374613003095,Increasing,Increasing,,856.79,High Plains aquifer,Texas,Donley County,35.0622222,-100.8491667
#559,-0.4326666666666668,-0.4444210526315789,-34.61333333333334,-35.55368421052631,Decreasing,Decreasing,,1105.51,High Plains aquifer,Colorado,Yuma County,40.403054,-102.113248
#559403,-0.06000000000000005,0.0465441176470589,-4.800000000000004,3.723529411764712,No trend,Increasing,Different,821.44,High Plains aquifer,Texas,Donley County,35.0597222,-100.7213889
#560,-0.3800000000000001,-0.3766666666666666,-30.40000000000001,-30.13333333333333,Decreasing,Decreasing,,1098.19,High Plains aquifer,Colorado,Yuma County,40.384722,-102.09158
#5600,-0.493846153846154,-0.4554561403508772,-39.50769230769232,-36.43649122807018,Decreasing,Decreasing,,0.0,High Plains aquifer,Oklahoma,Cimarron County,36.63222125,-102.2481488
#561,-0.2492857142857144,-0.2092105263157893,-19.94285714285716,-16.73684210526315,Decreasing,Decreasing,,1139.04,High Plains aquifer,Colorado,Yuma County,40.431663,-102.255206
#565,-0.2407692307692318,-0.2705338345864662,-19.26153846153854,-21.64270676691729,Decreasing,Decreasing,,1157.02,High Plains aquifer,Colorado,Yuma County,40.435786,-102.373263
#566,-0.2471103896103896,-0.2753984962406015,-19.76883116883117,-22.03187969924812,Decreasing,Decreasing,,1163.42,High Plains aquifer,Colorado,Yuma County,40.428611,-102.392143
#568,-0.2399999999999996,-0.2504334365325075,-19.19999999999997,-20.0346749226006,Decreasing,Decreasing,,1160.37,High Plains aquifer,Colorado,Yuma County,40.391104,-102.372704
#569,-0.3393333333333335,-0.3282807017543858,-27.14666666666668,-26.26245614035086,Decreasing,Decreasing,,1154.28,High Plains aquifer,Colorado,Yuma County,40.366666,-102.364374
#5693,-0.1716666666666666,-0.1767142857142857,-13.73333333333332,-14.13714285714285,Decreasing,Decreasing,,1168.6,High Plains aquifer,Colorado,Prowers County,38.245986,-102.270149
#570,-0.4969999999999999,-0.5032527472527472,-39.75999999999999,-40.26021978021977,Decreasing,Decreasing,,1177.75,High Plains aquifer,Colorado,Yuma County,40.384989,-102.449362
#5703,-0.007499999999999988,-0.003604395604395566,-0.5999999999999991,-0.2883516483516453,No trend,No trend,,1477.67,High Plains aquifer,Colorado,Washington County,39.703075,-103.200897
#572,-0.1200000000000001,-0.07702222222222223,-9.600000000000009,-6.161777777777778,No trend,Decreasing,Different,840.94,High Plains aquifer,Oklahoma,Beaver County,36.86343454,-100.9092283
#573,-0.2634469696969696,-0.2665037593984963,-21.07575757575757,-21.3203007518797,Decreasing,Decreasing,,1176.53,High Plains aquifer,Colorado,Yuma County,40.012497,-102.422153
#574,-0.06931250000000007,0.0132932330827068,-5.545000000000005,1.063458646616544,No trend,No trend,,1192.68,High Plains aquifer,Colorado,Yuma County,40.079722,-102.459102
#575,-0.4518181818181823,-0.4639649122807016,-36.14545454545458,-37.11719298245612,Decreasing,Decreasing,,1206.7,High Plains aquifer,Colorado,Yuma County,40.07583,-102.534939
#576,-0.415,-0.4228947368421052,-33.2,-33.83157894736841,Decreasing,Decreasing,,1193.9,High Plains aquifer,Colorado,Yuma County,40.050553,-102.487158
#577,-0.2404166666666677,-0.2883233082706767,-19.23333333333341,-23.06586466165414,Decreasing,Decreasing,,1190.55,High Plains aquifer,Colorado,Yuma County,40.043328,-102.459094
#578,-0.3117361111111107,-0.3193157894736841,-24.93888888888886,-25.54526315789473,Decreasing,Decreasing,,1203.05,High Plains aquifer,Colorado,Yuma County,40.021107,-102.482709
#580,-0.1500000000000021,-0.0636315789473685,-12.00000000000017,-5.09052631578948,No trend,Decreasing,Different,1256.39,High Plains aquifer,Colorado,Yuma County,40.042495,-102.666884
#58052,-0.09399999999999978,-0.09857142857142785,-7.519999999999982,-7.885714285714228,Decreasing,Decreasing,,1041.81,High Plains aquifer,Oklahoma,Texas County,36.59545534,-101.7452708
#583,-0.2746153846153847,-0.3062280701754387,-21.96923076923077,-24.4982456140351,Decreasing,Decreasing,,1094.84,High Plains aquifer,Colorado,Yuma County,40.159995,-102.079082
#584,-0.2828571428571429,-0.2742631578947369,-22.62857142857143,-21.94105263157895,Decreasing,Decreasing,,1080.21,High Plains aquifer,Colorado,Yuma County,40.11583,-102.056312
#585,-0.1875,-0.1923323013415893,-15.0,-15.38658410732715,Decreasing,Decreasing,,1059.18,High Plains aquifer,Colorado,Yuma County,40.091937,-102.055748
